,loan product,status,amount,credit score,rent,monthly income,other income,debts,has debts,pays rent,has credit,dti
600,1,0,500.0,600,300.0,0.0,0.0,1946.0,1,1,1,100.0
601,3,0,20000.0,0,500.0,1000.0,0.0,0.0,0,1,0,0.0
602,3,0,26011.0,700,1200.0,2840.0,0.0,25.0,1,1,1,0.88
603,1,0,12000.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
604,1,0,4400.0,0,300.0,0.0,0.0,0.0,0,1,0,100.0
605,1,0,2000.0,0,0.0,2600.0,0.0,0.0,0,0,0,0.0
606,1,0,10000.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
607,3,0,40000.0,800,2600.0,6600.0,1800.0,37.0,1,1,1,0.44
608,1,0,800.0,600,750.0,2169.0,0.0,283.0,1,1,1,13.05
609,1,0,500.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
611,1,0,1000.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
612,1,0,2000.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
613,1,0,20000.0,800,0.0,1000.0,0.0,77.0,1,0,1,7.7
614,2,0,3500.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
615,1,0,4000.0,600,525.0,1900.0,0.0,153.0,1,1,1,8.05
616,4,0,27000.0,700,0.0,2015.0,0.0,1422.0,1,0,1,70.57
617,1,0,2000.0,700,0.0,3730.0,0.0,3513.0,1,0,1,94.18
618,3,0,20000.0,600,1000.0,2659.0,0.0,31.0,1,1,1,1.17
619,3,0,1500.0,600,0.0,3000.0,0.0,0.0,0,0,1,0.0
620,1,0,1500.0,600,0.0,4680.0,0.0,0.0,0,0,1,0.0
621,3,0,20000.0,0,1165.0,2080.0,0.0,0.0,0,1,0,0.0
622,3,0,20483.09,600,0.0,7083.333,0.0,1609.84,1,0,1,22.73
623,1,0,1500.0,600,1000.0,0.0,0.0,162.0,1,1,1,100.0
624,4,0,6667.0,700,600.0,2933.33,333.33,142.42,1,1,1,4.36
625,2,0,2000.0,700,0.0,0.0,0.0,909.0,1,0,1,100.0
626,1,0,5000.0,0,850.0,3310.667,0.0,0.0,0,1,0,0.0
627,1,0,15000.0,500,825.0,3745.0,0.0,75.0,1,1,1,2.0
628,1,0,3700.0,700,0.0,2800.0,0.0,1127.0,1,0,1,40.25
629,2,0,1000.0,600,526.0,2631.33,2631.33,0.0,0,1,1,0.0
630,2,0,750.0,600,1700.0,4690.0,0.0,203.0,1,1,1,4.33
631,2,0,20000.0,500,600.0,1625.0,0.0,137.0,1,1,1,8.43
632,3,0,24000.0,400,0.0,2948.0,0.0,542.0,1,0,1,18.39
633,4,0,90000.0,400,0.0,4076.667,0.0,542.0,1,0,1,13.3
634,1,0,4000.0,0,300.0,697.0,697.0,0.0,0,1,0,0.0
635,3,0,25000.0,600,2048.0,3000.0,0.0,3756.0,1,1,1,125.2
636,3,0,15000.0,400,300.0,2475.2,0.0,40.0,1,1,1,1.62
637,1,0,2000.0,0,330.0,1233.0,0.0,0.0,0,1,0,0.0
638,1,0,10000.0,0,450.0,4000.0,0.0,0.0,0,1,0,0.0
639,4,0,22000.0,600,400.0,3622.667,0.0,25.0,1,1,1,0.69
640,3,0,10000.0,600,0.0,2162.0,2162.0,50.0,1,0,1,1.16
641,4,0,60000.0,600,815.0,0.0,0.0,370.0,1,1,1,100.0
642,1,0,15000.0,700,700.0,4000.0,0.0,989.45,1,1,1,24.74
643,1,0,600.0,600,1200.0,0.0,0.0,0.0,0,1,1,100.0
644,3,0,7000.0,0,100.0,2080.0,0.0,0.0,0,1,0,0.0
645,3,0,14850.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
646,3,0,87000.0,600,0.0,13000.0,0.0,2968.94,1,0,1,22.84
647,3,0,3000.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
648,4,0,13000.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
649,3,0,12000.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
650,2,0,5000.0,0,100.0,3466.667,0.0,115.0,1,1,0,3.32
651,1,0,15000.0,700,1110.0,4200.0,0.0,1200.28,1,1,1,28.58
652,1,0,7000.0,600,875.0,1137.5,0.0,24.36,1,1,1,2.14
653,1,0,14000.0,700,1000.0,4524.0,0.0,921.0,1,1,1,20.36
654,3,0,22000.0,700,0.0,1733.333,0.0,54.0,1,0,1,3.12
655,2,0,2000.0,600,1100.0,3039.36,0.0,263.0,1,1,1,8.65
656,1,0,600.0,0,1150.0,1300.0,0.0,0.0,0,1,0,0.0
657,3,0,26624.44,700,300.0,1300.0,0.0,0.0,0,1,1,0.0
658,4,0,20000.0,700,350.0,3000.0,0.0,30.0,1,1,1,1.0
659,1,0,2000.0,500,400.0,2873.0,0.0,407.0,1,1,1,14.17
660,3,0,16000.0,700,0.0,3900.0,0.0,1600.0,1,0,1,41.03
661,3,0,11150.0,600,1550.0,1400.0,0.0,0.0,0,1,1,0.0
662,1,0,5500.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
663,3,0,7100.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
664,1,0,800.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
665,1,0,1000.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
666,1,0,250.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
667,1,0,350.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
668,1,0,800.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
669,1,0,500.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
670,3,0,28976.0,500,800.0,3800.0,0.0,1021.0,1,1,1,26.87
671,3,0,4000.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
672,3,0,10500.0,500,345.0,0.0,0.0,0.0,0,1,1,100.0
673,1,0,4000.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
674,1,0,800.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
675,1,0,2500.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
677,3,0,35000.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
678,1,0,3000.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
679,1,0,1000.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
680,1,0,200.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
681,3,0,26000.0,0,1250.0,3033.333,0.0,0.0,0,1,0,0.0
682,1,0,3500.0,500,825.0,3900.0,0.0,85.0,1,1,1,2.18
683,3,0,26236.0,600,800.0,3500.0,0.0,546.0,1,1,1,15.6
684,1,0,500.0,600,300.0,1100.0,0.0,311.0,1,1,1,28.27
685,1,0,3000.0,0,0.0,2553.0,703.0,0.0,0,0,0,0.0
686,1,0,4000.0,600,495.0,1950.0,0.0,0.0,0,1,1,0.0
687,1,0,3000.0,0,485.0,3900.0,0.0,0.0,0,1,0,0.0
688,2,0,1000.0,500,532.5,0.0,0.0,25.0,1,1,1,100.0
689,3,0,24200.0,700,330.0,1980.0,0.0,0.0,0,1,1,0.0
690,3,0,1200.0,600,400.0,2166.667,0.0,0.0,0,1,1,0.0
691,4,0,17000.0,500,821.0,2166.667,0.0,417.0,1,1,1,19.25
692,1,0,2000.0,500,0.0,1833.333,0.0,140.0,1,0,1,7.64
693,1,0,7500.0,0,300.0,2080.0,0.0,0.0,0,1,0,0.0
694,3,0,32710.0,600,725.0,15000.0,0.0,0.0,0,1,1,0.0
695,2,0,33000.0,500,300.0,50000.0,0.0,650.0,1,1,1,1.3
696,1,0,15000.0,700,500.0,2054.0,0.0,548.0,1,1,1,26.68
697,3,0,26500.0,600,550.0,4400.0,0.0,283.0,1,1,1,6.43
698,1,0,1400.0,500,400.0,1550.0,0.0,649.0,1,1,1,41.87
699,1,0,6000.0,600,975.0,5732.0,0.0,238.0,1,1,1,4.15
700,1,0,20000.0,700,900.0,2753.833,0.0,320.0,1,1,1,11.62
701,3,0,6000.0,600,500.0,2600.0,0.0,782.0,1,1,1,30.08
702,1,0,12000.0,600,850.0,6364.8,0.0,1413.0,1,1,1,22.2
703,1,0,2000.0,0,200.0,2000.0,0.0,0.0,0,1,0,0.0
704,3,0,40000.0,0,0.0,4333.333,0.0,0.0,0,0,0,0.0
705,1,0,500.0,600,85.0,8242.0,0.0,0.0,0,1,1,0.0
706,1,0,3000.0,500,1100.0,2800.0,0.0,427.0,1,1,1,15.25
707,4,0,16300.0,600,1265.0,3293.333,0.0,269.0,1,1,1,8.17
708,1,0,2500.0,600,500.0,3705.0,0.0,273.0,1,1,1,7.37
709,3,0,20000.0,600,0.0,0.0,0.0,93.0,1,0,1,100.0
710,1,0,1700.0,600,300.0,940.0,940.0,0.0,0,1,1,0.0
711,3,0,15000.0,0,736.0,3409.467,0.0,0.0,0,1,0,0.0
712,1,0,10000.0,700,1300.0,4000.0,0.0,0.0,0,1,1,0.0
713,1,0,2000.0,0,1058.0,2000.0,0.0,0.0,0,1,0,0.0
714,1,0,9818.0,500,396.0,4909.3,4909.3,1351.0,1,1,1,13.76
715,3,0,30000.0,600,0.0,5500.0,0.0,1394.0,1,0,1,25.35
716,3,0,34000.0,600,1300.0,5416.667,0.0,820.0,1,1,1,15.14
717,1,0,3000.0,500,0.0,1833.333,0.0,436.0,1,0,1,23.78
718,1,0,500.0,0,0.0,1000.0,1000.0,0.0,0,0,0,0.0
719,1,0,5000.0,600,500.0,4095.0,0.0,458.0,1,1,1,11.18
720,4,0,30000.0,700,0.0,4333.333,0.0,4219.0,1,0,1,97.36
721,2,0,2500.0,700,0.0,1719.0,1719.0,586.0,1,0,1,17.04
722,1,0,1000.0,700,350.0,2736.5,0.0,267.0,1,1,1,9.76
723,1,0,2500.0,600,0.0,0.0,0.0,0.0,0,0,1,100.0
724,1,0,1000.0,600,0.0,0.0,0.0,915.0,1,0,1,100.0
725,3,0,23950.0,700,998.0,2000.0,0.0,0.0,0,1,1,0.0
726,2,0,250.0,500,725.0,0.0,0.0,399.0,1,1,1,100.0
727,3,0,4500.0,600,381.0,1490.0,0.0,258.0,1,1,1,17.32
728,2,0,3000.0,600,0.0,1680.0,0.0,447.0,1,0,1,26.61
729,1,0,2000.0,0,1116.0,0.0,0.0,0.0,0,1,0,100.0
730,3,0,14500.0,600,387.0,2700.0,0.0,251.0,1,1,1,9.3
731,1,0,15000.0,700,1200.0,2667.75,0.0,322.0,1,1,1,12.07
732,1,0,7000.0,0,875.0,1300.0,0.0,0.0,0,1,0,0.0
733,4,0,7600.0,600,0.0,3033.333,0.0,1301.66,1,0,1,42.91
734,3,0,3055.0,500,800.0,4103.0,0.0,88.0,1,1,1,2.14
735,3,0,21000.0,800,1300.0,2000.0,0.0,0.0,0,1,1,0.0
736,3,0,15000.0,700,0.0,4850.0,0.0,3758.0,1,0,1,77.48
737,1,0,3000.0,600,350.0,2340.0,0.0,0.0,0,1,1,0.0
738,4,0,142000.0,800,0.0,8600.0,0.0,3156.0,1,0,1,36.7
739,2,0,8000.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
740,3,0,36000.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
741,2,0,1000.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
742,3,0,25700.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
743,2,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
744,3,0,3500.0,500,700.0,2500.0,0.0,178.0,1,1,1,7.12
745,1,0,500.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
746,1,0,500.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
747,2,0,500.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
748,1,0,1000.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
749,1,0,1600.0,700,300.0,800.0,800.0,6.0,1,1,1,0.38
750,1,0,2000.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
751,1,0,7500.0,0,0.0,500.0,0.0,0.0,0,0,0,0.0
752,4,0,3761.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
753,2,0,500.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
754,1,0,6000.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
755,3,0,0.0,800,189.0,3300.0,0.0,73.0,1,1,1,2.21
756,1,0,8000.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
757,3,0,5000.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
758,1,0,5000.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
759,3,0,7000.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
760,3,0,4500.0,600,0.0,3003.0,0.0,0.0,0,0,1,0.0
761,3,0,16500.0,600,725.0,5374.0,0.0,25.0,1,1,1,0.47
762,1,0,1500.0,0,250.0,1733.333,0.0,0.0,0,1,0,0.0
763,3,0,30000.0,700,2500.0,5000.0,0.0,467.0,1,1,1,9.34
764,1,0,4000.0,600,500.0,4500.0,0.0,78.0,1,1,1,1.73
765,3,1,39000.0,600,300.0,7583.333,0.0,193.17,1,1,1,2.55
766,4,1,9000.0,600,1210.0,6500.0,0.0,808.0,1,1,1,12.43
767,3,1,5000.0,700,0.0,3120.0,0.0,95.0,1,0,1,3.04
768,2,1,500.0,0,400.0,2600.0,0.0,0.0,0,1,0,0.0
769,3,1,4000.0,700,400.0,2800.0,0.0,284.0,1,1,1,10.14
770,3,1,30000.0,800,0.0,11600.0,0.0,3251.88,1,0,1,28.03
771,4,1,15000.0,700,0.0,5900.0,900.0,1929.0,1,0,1,28.37
772,3,1,7000.0,800,1025.0,7000.0,0.0,323.0,1,1,1,4.61
773,3,1,10000.0,600,150.0,2275.0,0.0,0.0,0,1,1,0.0
774,4,1,5000.0,800,1211.0,0.0,0.0,1562.0,1,1,1,100.0
775,3,1,35000.0,800,0.0,7000.0,0.0,2253.0,1,0,1,32.19
776,3,1,25000.0,800,0.0,4880.0,0.0,536.0,1,0,1,10.98
777,3,1,25000.0,700,0.0,4650.0,0.0,134.0,1,0,1,2.88
778,3,1,25000.0,700,600.0,4100.0,0.0,654.64,1,1,1,15.97
779,1,1,5000.0,700,500.0,3600.0,0.0,442.92,1,1,1,12.3
780,1,1,6500.0,0,290.0,3079.543,0.0,0.0,0,1,0,0.0
781,3,1,20000.0,800,575.0,3656.0,0.0,50.0,1,1,1,1.37
782,3,1,16700.0,800,0.0,2400.0,0.0,269.0,1,0,1,11.21
783,3,1,10000.0,800,380.0,3800.0,0.0,0.0,0,1,1,0.0
784,3,1,16000.0,700,500.0,4197.2,58.0,362.0,1,1,1,8.51
785,3,1,13500.0,0,300.0,1900.0,0.0,17.0,1,1,0,0.89
787,1,1,500.0,0,300.0,1625.0,0.0,0.0,0,1,0,0.0
788,3,1,35000.0,800,1500.0,10000.0,0.0,427.0,1,1,1,4.27
789,4,1,72000.0,700,1565.0,7583.333,0.0,817.0,1,1,1,10.77
790,1,1,500.0,700,0.0,685.0,0.0,83.0,1,0,1,12.12
791,3,1,21000.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
792,3,1,12077.0,0,200.0,2500.0,0.0,0.0,0,1,0,0.0
793,1,1,500.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
794,3,1,35000.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
795,3,1,30000.0,800,800.0,8333.333,0.0,357.0,1,1,1,4.28
796,1,1,500.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
797,3,1,20490.0,700,0.0,0.0,0.0,455.0,1,0,1,100.0
798,3,1,7000.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
799,3,1,7500.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
800,3,1,7500.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
801,4,1,24750.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
802,1,1,5431.76,0,0.0,0.0,0.0,0.0,0,0,0,100.0
803,3,1,18900.0,800,0.0,0.0,0.0,2643.0,1,0,1,100.0
804,1,1,5000.0,800,540.0,4546.667,2900.0,0.0,0,1,1,0.0
805,3,1,25000.0,800,0.0,1300.0,800.0,781.0,1,0,1,37.19
806,3,1,5000.0,600,508.0,2500.0,0.0,15.0,1,1,1,0.6
807,3,1,32500.0,700,574.0,6166.667,0.0,1196.37,1,1,1,19.4
808,2,1,2520.0,0,850.0,5000.0,0.0,0.0,0,1,0,0.0
809,3,1,8000.0,700,150.0,2047.5,0.0,317.84,1,1,1,15.52
810,3,1,33000.0,800,0.0,1081.0,681.0,56.0,1,0,1,3.18
811,3,1,32000.0,700,0.0,2881.667,0.0,453.0,1,0,1,15.72
812,1,1,1500.0,0,0.0,2166.667,0.0,0.0,0,0,0,0.0
813,4,1,132000.0,800,1753.0,15454.833,0.0,99.67,1,1,1,0.64
814,1,1,500.0,600,1500.0,4500.0,500.0,0.0,0,1,1,0.0
815,4,1,15000.0,700,250.0,5200.0,0.0,157.0,1,1,1,3.02
816,4,1,12600.0,700,300.0,3683.333,0.0,25.0,1,1,1,0.68
817,3,1,3425.0,800,0.0,3536.0,0.0,248.0,1,0,1,7.01
818,3,1,14000.0,800,725.0,5002.833,0.0,646.35,1,1,1,12.92
819,3,1,8000.0,600,430.0,3250.0,0.0,232.0,1,1,1,7.14
820,4,1,46297.0,800,0.0,7136.22,0.0,1926.0,1,0,1,26.99
821,3,1,5000.0,600,200.0,2166.667,0.0,101.0,1,1,1,4.66
822,3,1,15000.0,800,1575.0,5100.0,0.0,930.0,1,1,1,18.24
823,4,1,59500.0,800,0.0,15100.0,0.0,985.0,1,0,1,6.52
824,2,1,450.0,600,0.0,4166.667,0.0,75.76,1,0,1,1.82
825,4,1,100000.0,800,0.0,0.0,0.0,60.0,1,0,1,100.0
826,3,1,40000.0,800,1048.0,4200.0,0.0,25.0,1,1,1,0.6
827,4,1,24000.0,800,750.0,5600.0,0.0,0.0,0,1,1,0.0
828,2,1,5000.0,700,0.0,3333.333,0.0,391.0,1,0,1,11.73
829,3,1,10000.0,600,800.0,4333.333,0.0,311.0,1,1,1,7.18
830,3,1,4500.0,0,0.0,2785.0,0.0,0.0,0,0,0,0.0
832,2,1,250.0,0,0.0,1310.0,0.0,0.0,0,0,0,0.0
833,3,1,30000.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
834,4,1,40000.0,700,0.0,4800.0,0.0,239.0,1,0,1,4.98
835,4,1,4259.0,600,475.0,8000.0,0.0,1859.0,1,1,1,23.24
836,3,1,3600.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
837,3,1,13500.0,700,300.0,3166.667,0.0,50.0,1,1,1,1.58
838,3,1,41823.0,800,400.0,3316.667,500.0,35.0,1,1,1,0.92
839,4,1,13500.0,700,935.33,20833.333,0.0,1427.0,1,1,1,6.85
840,3,1,5000.0,600,0.0,14583.333,0.0,619.0,1,0,1,4.24
841,3,1,25000.0,700,500.0,13000.0,0.0,2177.0,1,1,1,16.75
842,3,1,6000.0,700,0.0,10848.667,0.0,1980.0,1,0,1,18.25
844,4,1,12750.0,700,0.0,4500.0,0.0,1926.85,1,0,1,42.82
845,4,1,25000.0,800,0.0,10833.333,0.0,2319.0,1,0,1,21.41
846,3,1,40000.0,700,0.0,6663.0,0.0,1406.0,1,0,1,21.1
847,3,1,50000.0,700,400.0,8666.667,0.0,1287.0,1,1,1,14.85
848,2,1,500.0,600,800.0,4416.667,0.0,0.0,0,1,1,0.0
849,4,1,55066.21,800,1475.0,6565.34,6565.34,87.0,1,1,1,0.66
850,2,1,1000.0,700,600.0,3000.0,0.0,35.0,1,1,1,1.17
851,3,1,0.0,600,425.0,6066.667,0.0,0.0,0,1,1,0.0
852,4,1,14500.0,700,0.0,10000.0,0.0,387.0,1,0,1,3.87
853,3,1,17262.0,600,1685.0,4813.0,0.0,52.0,1,1,1,1.08
854,2,1,1500.0,700,700.0,3000.0,0.0,25.0,1,1,1,0.83
855,4,1,20000.0,800,0.0,6933.0,0.0,2719.0,1,0,1,39.22
856,3,1,28367.13,700,0.0,2904.0,0.0,383.0,1,0,1,13.19
858,1,1,500.0,0,0.0,433.333,0.0,0.0,0,0,0,0.0
859,3,1,8595.57,600,355.0,2572.0,0.0,25.0,1,1,1,0.97
860,3,1,25000.0,600,400.0,2500.0,0.0,131.0,1,1,1,5.24
861,2,1,250.0,600,0.0,1369.0,369.0,0.0,0,0,1,0.0
862,3,1,25000.0,800,0.0,3670.333,0.0,391.0,1,0,1,10.65
863,3,1,30000.0,800,1125.0,3600.0,0.0,97.0,1,1,1,2.69
864,3,1,14728.0,700,750.0,3000.0,0.0,367.0,1,1,1,12.23
865,4,1,11000.0,700,0.0,5730.0,5730.0,1376.0,1,0,1,12.01
866,4,1,12000.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
867,3,1,5500.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
868,3,1,8000.0,700,0.0,9500.0,0.0,1490.0,1,0,1,15.68
869,1,1,500.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
870,3,1,18000.0,600,1000.0,8233.333,0.0,0.0,0,1,1,0.0
871,3,1,25000.0,800,1000.0,5416.667,0.0,34.0,1,1,1,0.63
872,3,1,25000.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
873,4,1,50000.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
874,3,1,15500.0,600,1100.0,7600.0,0.0,838.0,1,1,1,11.03
875,4,1,181500.0,800,0.0,1432.5,0.0,2807.0,1,0,1,195.95
876,3,1,46000.0,800,0.0,3490.0,3490.0,882.0,1,0,1,12.64
877,2,1,500.0,600,300.0,1500.0,0.0,297.0,1,1,1,19.8
878,3,1,25000.0,700,0.0,5682.16,1000.0,464.86,1,0,1,6.96
879,3,1,35000.0,700,500.0,3600.0,0.0,314.0,1,1,1,8.72
880,3,1,8950.0,700,950.0,6200.0,0.0,44.0,1,1,1,0.71
881,3,1,13000.0,800,0.0,15100.0,0.0,1014.0,1,0,1,6.72
882,3,1,9450.0,0,300.0,3443.333,670.0,50.0,1,1,0,1.22
883,1,1,9400.0,700,963.0,0.0,0.0,382.0,1,1,1,100.0
884,2,1,1000.0,700,1000.0,20000.0,0.0,1818.0,1,1,1,9.09
885,4,1,65000.0,700,3300.0,100000.0,0.0,1425.0,1,1,1,1.43
886,4,1,29000.0,600,800.0,1327.0,0.0,160.0,1,1,1,12.06
887,3,1,60000.0,800,800.0,5930.167,0.0,592.01,1,1,1,9.98
888,4,1,19000.0,800,0.0,7000.0,0.0,85.0,1,0,1,1.21
889,4,1,42495.0,800,0.0,8753.75,0.0,940.0,1,0,1,10.74
890,3,1,7402.5,500,0.0,0.0,0.0,87.0,1,0,1,100.0
892,3,1,27300.73,700,0.0,8333.0,0.0,1844.0,1,0,1,22.13
893,2,1,2000.0,0,1450.0,4876.667,2047.0,0.0,0,1,0,0.0
894,3,1,26900.0,800,480.0,2400.0,0.0,45.0,1,1,1,1.88
895,3,1,20142.93,800,0.0,4000.0,0.0,398.0,1,0,1,9.95
896,3,1,7000.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
897,4,1,80750.0,700,400.0,9000.0,0.0,2753.0,1,1,1,30.59
898,3,1,12500.0,700,0.0,6600.0,0.0,2027.92,1,0,1,30.73
899,3,1,25000.0,800,1000.0,10000.0,0.0,79.0,1,1,1,0.79
900,4,1,35000.0,800,1278.0,6666.667,0.0,109.34,1,1,1,1.64
901,2,1,1000.0,0,0.0,1733.333,0.0,0.0,0,0,0,0.0
902,3,1,20000.0,700,560.0,2740.833,0.0,115.0,1,1,1,4.2
903,3,1,10000.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
